node,degree_centrality,node_type
autoimmune polyendocrine,0.007598345676637491,disease
CYBA,0.007598345676637491,gene/protein
UBC,0.007405982494950466,gene/protein
SLC2A1,0.007405982494950466,gene/protein
EDNRB,0.007405982494950466,gene/protein
SNAP25,0.007309800904106954,gene/protein
GNB3,0.007213619313263441,gene/protein
neonatal diabetes mellitus,0.0071174377224199285,disease
KCNQ1,0.0071174377224199285,gene/protein
TNFRSF1B,0.006828892949889391,gene/protein
MAPK8IP1,0.006828892949889391,gene/protein
LEPR,0.006636529768202366,gene/protein
SHBG,0.006444166586515341,gene/protein
Insulin resistance,0.006444166586515341,effect/phenotype
NFATC2,0.006444166586515341,gene/protein
congenital bile acid synthesis defect,0.006347984995671828,disease
HHEX,0.006251803404828316,gene/protein
pneumonia,0.00605944022314129,disease
PDX1,0.00605944022314129,gene/protein
CPT1A,0.00605944022314129,gene/protein
lipodystrophy,0.005963258632297778,disease
ATP2A3,0.005867077041454265,gene/protein
WFS1,0.0056747138597672405,gene/protein
RNF6,0.0056747138597672405,gene/protein
GPX1,0.005578532268923728,gene/protein
ataxia telangiectasia,0.005482350678080216,disease
KCNJ11,0.005193805905549678,gene/protein
CYP1A2,0.005193805905549678,gene/protein
ECE1,0.005193805905549678,gene/protein
FTO,0.005097624314706165,gene/protein
diabetic ketoacidosis,0.005097624314706165,disease
SFRP4,0.005001442723862652,gene/protein
PAM,0.005001442723862652,gene/protein
gene silencing by miRNA,0.004712897951332115,biological_process
HK1,0.004712897951332115,gene/protein
GCG,0.004712897951332115,gene/protein
TIMP1,0.004712897951332115,gene/protein
ITGA1,0.004616716360488602,gene/protein
THADA,0.0045205347696450895,gene/protein
EDNRA,0.0045205347696450895,gene/protein
CBS,0.0045205347696450895,gene/protein
HP,0.0045205347696450895,gene/protein
myopathy and diabetes mellitus,0.0044243531788015775,disease
motor developmental delay due to 14q32.2 paternally expressed gene defect,0.0044243531788015775,disease
UCP2,0.004328171587958065,gene/protein
S100A6,0.004231989997114553,gene/protein
DNA ligase IV deficiency,0.004231989997114553,disease
OGG1,0.004231989997114553,gene/protein
maturity-onset diabetes of the young,0.00413580840627104,disease
HBA1,0.00413580840627104,gene/protein
MAEA,0.00413580840627104,gene/protein
MIRLET7D,0.00413580840627104,gene/protein
craniopharyngioma,0.004039626815427527,disease
HNF1B,0.004039626815427527,gene/protein
FGF21,0.004039626815427527,gene/protein
MIR221,0.003847263633740502,gene/protein
ABCC8,0.003847263633740502,gene/protein
ADCY5,0.0037510820428969895,gene/protein
NUS1,0.003654900452053477,gene/protein
SLC2A4,0.0035587188612099642,gene/protein
ENPP1,0.0035587188612099642,gene/protein
Hyperglycemia,0.0035587188612099642,effect/phenotype
GRB14,0.0035587188612099642,gene/protein
USP48,0.0035587188612099642,gene/protein
JADE2,0.003462537270366452,gene/protein
GCK,0.003462537270366452,gene/protein
SLC1A2,0.003462537270366452,gene/protein
ZC3HC1,0.003462537270366452,gene/protein
CCDC92,0.0032701740886794265,gene/protein
MOK,0.0032701740886794265,gene/protein
KSR2,0.003173992497835914,gene/protein
maternally-inherited diabetes and deafness,0.003173992497835914,disease
ST6GAL1,0.0030778109069924016,gene/protein
AR,0.0030778109069924016,gene/protein
NKX6-1,0.0030778109069924016,gene/protein
PLEKHA1,0.002981629316148889,gene/protein
DGKD,0.002981629316148889,gene/protein
sideroblastic anemia,0.0028854477253053767,disease
IAPP,0.0028854477253053767,gene/protein
Kennedy disease,0.0028854477253053767,disease
GATA2,0.0028854477253053767,gene/protein
EP300,0.002789266134461864,gene/protein
KL,0.0026930845436183514,gene/protein
CTNNB1,0.0026930845436183514,gene/protein
AUTS2,0.0026930845436183514,gene/protein
CDO1,0.0026930845436183514,gene/protein
MIR222,0.0026930845436183514,gene/protein
regulation of transcription by RNA polymerase II,0.002596902952774839,biological_process
positive regulation of transcription by RNA polymerase II,0.002596902952774839,biological_process
narcolepsy,0.002596902952774839,disease
Peripheral neuropathy,0.002500721361931326,effect/phenotype
methanol poisoning,0.0024045397710878136,disease
SLC22A3,0.0024045397710878136,gene/protein
LIPC,0.0024045397710878136,gene/protein
HLA-DRB5,0.0024045397710878136,gene/protein
IGF2BP2,0.0024045397710878136,gene/protein
MRAS,0.0024045397710878136,gene/protein
MIR27A,0.0024045397710878136,gene/protein
negative regulation of transcription by RNA polymerase II,0.002308358180244301,biological_process
aromatase deficiency,0.002308358180244301,disease
EGR1,0.002308358180244301,gene/protein
SCTR,0.002308358180244301,gene/protein
MIR126,0.002308358180244301,gene/protein
GPD2,0.002308358180244301,gene/protein
KCNK16,0.002308358180244301,gene/protein
PAX4,0.002308358180244301,gene/protein
HPX,0.0022121765894007888,gene/protein
negative regulation of apoptotic process,0.0022121765894007888,biological_process
Seizure,0.0022121765894007888,effect/phenotype
MIR195,0.0021159949985572763,gene/protein
EPC2,0.0021159949985572763,gene/protein
MIR144,0.0021159949985572763,gene/protein
positive regulation of cell population proliferation,0.0021159949985572763,biological_process
RETN,0.0021159949985572763,gene/protein
"positive regulation of transcription, DNA-templated",0.0020198134077137634,biological_process
GCGR,0.0020198134077137634,gene/protein
MIR98,0.0020198134077137634,gene/protein
STAT3,0.0020198134077137634,gene/protein
response to drug,0.0020198134077137634,biological_process
IL13RA1,0.0020198134077137634,gene/protein
MIR140,0.001923631816870251,gene/protein
MAT1A,0.001923631816870251,gene/protein
MIR204,0.001923631816870251,gene/protein
SLC2A2,0.001923631816870251,gene/protein
AKT1,0.001923631816870251,gene/protein
glucose homeostasis,0.001923631816870251,biological_process
FOXP3,0.001923631816870251,gene/protein
SP1,0.0018274502260267386,gene/protein
BHMT,0.0018274502260267386,gene/protein
CTNND1,0.0018274502260267386,gene/protein
CNKSR2,0.0018274502260267386,gene/protein
MIR125B1,0.0018274502260267386,gene/protein
melioidosis,0.0018274502260267386,disease
Hepatomegaly,0.0018274502260267386,effect/phenotype
MIR214,0.0018274502260267386,gene/protein
GLIS3,0.0018274502260267386,gene/protein
CDKAL1,0.0018274502260267386,gene/protein
GSTM1,0.0018274502260267386,gene/protein
signal transduction,0.0018274502260267386,biological_process
GCKR,0.0018274502260267386,gene/protein
JUN,0.0018274502260267386,gene/protein
ARMC8,0.001731268635183226,gene/protein
RAP1GDS1,0.001731268635183226,gene/protein
CAPN10,0.001731268635183226,gene/protein
Autosomal dominant inheritance,0.001731268635183226,effect/phenotype
ADAMTS9,0.001731268635183226,gene/protein
KPNA1,0.001731268635183226,gene/protein
PRKCA,0.001731268635183226,gene/protein
PCSK2,0.001731268635183226,gene/protein
PKP2,0.0016350870443397132,gene/protein
KRT17,0.0016350870443397132,gene/protein
KPNA6,0.0016350870443397132,gene/protein
PKP3,0.0016350870443397132,gene/protein
SPAG6,0.0016350870443397132,gene/protein
PKP4,0.0016350870443397132,gene/protein
ANKAR,0.0016350870443397132,gene/protein
ARMC1,0.0016350870443397132,gene/protein
pituitary gigantism,0.0016350870443397132,disease
KPNA5,0.0016350870443397132,gene/protein
positive regulation of gene expression,0.0016350870443397132,biological_process
CTNND2,0.0016350870443397132,gene/protein
ARMC6,0.0016350870443397132,gene/protein
AP3S2,0.0016350870443397132,gene/protein
hyperinsulinism due to glucokinase deficiency,0.0016350870443397132,disease
ARVCF,0.0016350870443397132,gene/protein
ARMC3,0.0016350870443397132,gene/protein
cytokine-mediated signaling pathway,0.0015389054534962008,biological_process
autosomal recessive ataxia due to PEX10 deficiency,0.0015389054534962008,disease
ITLN1,0.0015389054534962008,gene/protein
TCF4,0.0015389054534962008,gene/protein
negative regulation of cell population proliferation,0.0015389054534962008,biological_process
MYC,0.0015389054534962008,gene/protein
JAZF1,0.0015389054534962008,gene/protein
YBX1,0.0015389054534962008,gene/protein
Recurrent respiratory infections,0.0015389054534962008,effect/phenotype
positive regulation of protein kinase B signaling,0.0015389054534962008,biological_process
ARMC7,0.0015389054534962008,gene/protein
MAPK1,0.0015389054534962008,gene/protein
acatalasia,0.0015389054534962008,disease
positive regulation of protein phosphorylation,0.0015389054534962008,biological_process
Elevated hepatic transaminase,0.0015389054534962008,effect/phenotype
STAT1,0.0015389054534962008,gene/protein
MIR181C,0.0015389054534962008,gene/protein
GRB2,0.0014427238626526884,gene/protein
G protein-coupled receptor signaling pathway,0.0014427238626526884,biological_process
positive regulation of apoptotic process,0.0014427238626526884,biological_process
TP53,0.0014427238626526884,gene/protein
Autosomal recessive inheritance,0.0014427238626526884,effect/phenotype
regulation of insulin secretion,0.0014427238626526884,biological_process
UBE2I,0.0014427238626526884,gene/protein
MAPK8,0.0014427238626526884,gene/protein
E2F1,0.0014427238626526884,gene/protein
ESR1,0.0014427238626526884,gene/protein
MIR17HG,0.0014427238626526884,gene/protein
PEPD,0.0014427238626526884,gene/protein
negative regulation of inflammatory response,0.0013465422718091757,biological_process
CAV1,0.0013465422718091757,gene/protein
periodontitis,0.0013465422718091757,disease
SUMO1,0.0013465422718091757,gene/protein
MIR142,0.0013465422718091757,gene/protein
FOS,0.0013465422718091757,gene/protein
Postprandial hyperglycemia,0.0013465422718091757,effect/phenotype
Recurrent bacterial infections,0.0013465422718091757,effect/phenotype
APP,0.001250360680965663,gene/protein
CMIP,0.001250360680965663,gene/protein
RXRA,0.001250360680965663,gene/protein
YWHAB,0.001250360680965663,gene/protein
CREBBP,0.001250360680965663,gene/protein
CDK1,0.001250360680965663,gene/protein
PIK3R1,0.001250360680965663,gene/protein
GSK3B,0.001250360680965663,gene/protein
negative regulation of gene expression,0.001250360680965663,biological_process
obesity due to CEP19 deficiency,0.001250360680965663,disease
response to hypoxia,0.001250360680965663,biological_process
cell differentiation,0.001250360680965663,biological_process
cellular response to insulin stimulus,0.0011541790901221506,biological_process
response to insulin,0.0011541790901221506,biological_process
Cardiomegaly,0.0011541790901221506,effect/phenotype
ZFAND3,0.0011541790901221506,gene/protein
MAPK14,0.0011541790901221506,gene/protein
Hearing impairment,0.0011541790901221506,effect/phenotype
MIR203A,0.0011541790901221506,gene/protein
IKBKB,0.0011541790901221506,gene/protein
REST,0.0011541790901221506,gene/protein
CEBPB,0.0011541790901221506,gene/protein
CSNK2A1,0.0011541790901221506,gene/protein
"negative regulation of transcription, DNA-templated",0.0011541790901221506,biological_process
PARP1,0.0011541790901221506,gene/protein
miRNA mediated inhibition of translation,0.0011541790901221506,biological_process
GATA1,0.0011541790901221506,gene/protein
SRC,0.0011541790901221506,gene/protein
positive regulation of ERK1 and ERK2 cascade,0.0011541790901221506,biological_process
HSP90AA1,0.0010579974992786382,gene/protein
SOCS3,0.0010579974992786382,gene/protein
RAF1,0.0010579974992786382,gene/protein
MAPK3,0.0010579974992786382,gene/protein
RB1,0.0010579974992786382,gene/protein
ELAVL1,0.0010579974992786382,gene/protein
"regulation of transcription, DNA-templated",0.0010579974992786382,biological_process
SMAD3,0.0010579974992786382,gene/protein
ABL1,0.0010579974992786382,gene/protein
HSPA5,0.0010579974992786382,gene/protein
glucose metabolic process,0.0010579974992786382,biological_process
GP2,0.0010579974992786382,gene/protein
TMEM18,0.0010579974992786382,gene/protein
tuberculosis,0.0010579974992786382,disease
Intellectual disability,0.0010579974992786382,effect/phenotype
inflammatory response,0.0010579974992786382,biological_process
response to ethanol,0.0010579974992786382,biological_process
regulation of blood pressure,0.0010579974992786382,biological_process
CHUK,0.0010579974992786382,gene/protein
NR3C1,0.0010579974992786382,gene/protein
Global developmental delay,0.0009618159084351255,effect/phenotype
BRCA1,0.0009618159084351255,gene/protein
CYSRT1,0.0009618159084351255,gene/protein
response to hydrogen peroxide,0.0009618159084351255,biological_process
positive regulation of blood vessel endothelial cell migration,0.0009618159084351255,biological_process
ACTB,0.0009618159084351255,gene/protein
MAPK cascade,0.0009618159084351255,biological_process
positive regulation of glucose import,0.0009618159084351255,biological_process
AURKA,0.0009618159084351255,gene/protein
response to estradiol,0.0009618159084351255,biological_process
Neurodegeneration,0.0009618159084351255,effect/phenotype
cellular response to hypoxia,0.0009618159084351255,biological_process
MIR205,0.0009618159084351255,gene/protein
Intrauterine growth retardation,0.0009618159084351255,effect/phenotype
aging,0.0009618159084351255,biological_process
response to lipopolysaccharide,0.0009618159084351255,biological_process
PRKACA,0.0009618159084351255,gene/protein
MIR141,0.0009618159084351255,gene/protein
NFKBIA,0.0009618159084351255,gene/protein
SUZ12,0.0009618159084351255,gene/protein
Transcriptional regulation of white adipocyte differentiation,0.0009618159084351255,pathway
PPP1R3A,0.0009618159084351255,gene/protein
Regulation of gene expression in beta cells,0.0009618159084351255,pathway
HSP90AB1,0.0009618159084351255,gene/protein
GATA3,0.0009618159084351255,gene/protein
HTT,0.0009618159084351255,gene/protein
Interleukin-4 and Interleukin-13 signaling,0.0009618159084351255,pathway
positive regulation of angiogenesis,0.000865634317591613,biological_process
STAT5A,0.000865634317591613,gene/protein
neutrophil degranulation,0.000865634317591613,biological_process
IGF1R,0.000865634317591613,gene/protein
YWHAZ,0.000865634317591613,gene/protein
YWHAG,0.000865634317591613,gene/protein
MAPK9,0.000865634317591613,gene/protein
STUB1,0.000865634317591613,gene/protein
PIN1,0.000865634317591613,gene/protein
PRKAA1,0.000865634317591613,gene/protein
Increased body weight,0.000865634317591613,effect/phenotype
JUND,0.000865634317591613,gene/protein
IKBKG,0.000865634317591613,gene/protein
E2F4,0.000865634317591613,gene/protein
Pulmonary arterial hypertension,0.000865634317591613,effect/phenotype
CALM3,0.000865634317591613,gene/protein
SMAD4,0.000865634317591613,gene/protein
heart development,0.000865634317591613,biological_process
YWHAQ,0.000865634317591613,gene/protein
apoptotic process,0.000865634317591613,biological_process
PML,0.000865634317591613,gene/protein
ATF2,0.000865634317591613,gene/protein
DAXX,0.000865634317591613,gene/protein
negative regulation of neuron apoptotic process,0.000865634317591613,biological_process
cellular response to tumor necrosis factor,0.000865634317591613,biological_process
HNRNPD,0.000865634317591613,gene/protein
Focal-onset seizure,0.000865634317591613,effect/phenotype
PRDM14,0.000865634317591613,gene/protein
Growth delay,0.000865634317591613,effect/phenotype
Recurrent infections,0.000865634317591613,effect/phenotype
PRKCD,0.000865634317591613,gene/protein
Neutrophil degranulation,0.000865634317591613,pathway
MIR10B,0.000865634317591613,gene/protein
cell surface receptor signaling pathway,0.000865634317591613,biological_process
ZNF263,0.000865634317591613,gene/protein
TFAP2C,0.000865634317591613,gene/protein
HIF1A,0.000865634317591613,gene/protein
PTPN11,0.000865634317591613,gene/protein
SUMO2,0.0007694527267481004,gene/protein
animal organ morphogenesis,0.0007694527267481004,biological_process
PPP2CA,0.0007694527267481004,gene/protein
response to glucose,0.0007694527267481004,biological_process
SMAD2,0.0007694527267481004,gene/protein
Splenomegaly,0.0007694527267481004,effect/phenotype
positive regulation of cell migration,0.0007694527267481004,biological_process
BIRC3,0.0007694527267481004,gene/protein
MAPK6,0.0007694527267481004,gene/protein
IL6,0.0007694527267481004,gene/protein
Strabismus,0.0007694527267481004,effect/phenotype
response to activity,0.0007694527267481004,biological_process
MMP9,0.0007694527267481004,gene/protein
NCOR2,0.0007694527267481004,gene/protein
SMARCA4,0.0007694527267481004,gene/protein
Decreased liver function,0.0007694527267481004,effect/phenotype
SPI1,0.0007694527267481004,gene/protein
ERBB2,0.0007694527267481004,gene/protein
Short stature,0.0007694527267481004,effect/phenotype
HDAC3,0.0007694527267481004,gene/protein
insulin receptor signaling pathway,0.0007694527267481004,biological_process
positive regulation of phosphatidylinositol 3-kinase signaling,0.0007694527267481004,biological_process
SREBF1,0.0007694527267481004,gene/protein
VCAM1,0.0007694527267481004,gene/protein
TRAF1,0.0007694527267481004,gene/protein
PIK3CA,0.0007694527267481004,gene/protein
MDM2,0.0007694527267481004,gene/protein
PRKAR1A,0.0007694527267481004,gene/protein
PRKCZ,0.0007694527267481004,gene/protein
cellular response to glucose stimulus,0.0007694527267481004,biological_process
PTEN,0.0007694527267481004,gene/protein
GAPDH,0.0007694527267481004,gene/protein
leukonychia totalis,0.0007694527267481004,disease
Hypotonia,0.0007694527267481004,effect/phenotype
PTPN6,0.0007694527267481004,gene/protein
FAM234A,0.0007694527267481004,gene/protein
MIR487B,0.0007694527267481004,gene/protein
BIRC2,0.0007694527267481004,gene/protein
UBB,0.0007694527267481004,gene/protein
MET,0.0007694527267481004,gene/protein
NCOA1,0.0007694527267481004,gene/protein
PLK1,0.0007694527267481004,gene/protein
osteomyelitis (disease),0.0007694527267481004,disease
intracellular signal transduction,0.0007694527267481004,biological_process
JAK2,0.0007694527267481004,gene/protein
Generalized hypotonia,0.0007694527267481004,effect/phenotype
cellular response to lipopolysaccharide,0.0007694527267481004,biological_process
negative regulation of DNA-binding transcription factor activity,0.0007694527267481004,biological_process
Dysarthria,0.0007694527267481004,effect/phenotype
MIR192,0.0007694527267481004,gene/protein
TP63,0.0007694527267481004,gene/protein
PIAS1,0.0007694527267481004,gene/protein
Failure to thrive,0.0007694527267481004,effect/phenotype
RIPK1,0.0007694527267481004,gene/protein
Delayed speech and language development,0.0006732711359045878,effect/phenotype
Infantile onset,0.0006732711359045878,effect/phenotype
response to nicotine,0.0006732711359045878,biological_process
positive regulation of NF-kappaB transcription factor activity,0.0006732711359045878,biological_process
positive regulation of cold-induced thermogenesis,0.0006732711359045878,biological_process
positive regulation of canonical Wnt signaling pathway,0.0006732711359045878,biological_process
folliculitis,0.0006732711359045878,disease
urinary tract infection (disease),0.0006732711359045878,disease
Ataxia,0.0006732711359045878,effect/phenotype
JAK1,0.0006732711359045878,gene/protein
NEDD4,0.0006732711359045878,gene/protein
BID,0.0006732711359045878,gene/protein
MIR30A,0.0006732711359045878,gene/protein
MIR939,0.0006732711359045878,gene/protein
KAT5,0.0006732711359045878,gene/protein
Type I diabetes mellitus,0.0006732711359045878,effect/phenotype
MIR130B,0.0006732711359045878,gene/protein
NCOR1,0.0006732711359045878,gene/protein
TBP,0.0006732711359045878,gene/protein
MIR483,0.0006732711359045878,gene/protein
MIR339,0.0006732711359045878,gene/protein
KCNU1,0.0006732711359045878,gene/protein
CTCF,0.0006732711359045878,gene/protein
RNF2,0.0006732711359045878,gene/protein
Weight loss,0.0006732711359045878,effect/phenotype
VIM,0.0006732711359045878,gene/protein
TAF1,0.0006732711359045878,gene/protein
Epicanthus,0.0006732711359045878,effect/phenotype
Cirrhosis,0.0006732711359045878,effect/phenotype
Micrognathia,0.0006732711359045878,effect/phenotype
Premature birth,0.0006732711359045878,effect/phenotype
Fever,0.0006732711359045878,effect/phenotype
Proteinuria,0.0006732711359045878,effect/phenotype
cellular response to mechanical stimulus,0.0006732711359045878,biological_process
MIR33B,0.0006732711359045878,gene/protein
transport across blood-brain barrier,0.0006732711359045878,biological_process
intrinsic apoptotic signaling pathway in response to DNA damage,0.0006732711359045878,biological_process
positive regulation of neuron apoptotic process,0.0006732711359045878,biological_process
TRAF2,0.0006732711359045878,gene/protein
multicellular organism development,0.0006732711359045878,biological_process
ANXA2,0.0006732711359045878,gene/protein
KAT2A,0.0006732711359045878,gene/protein
Recurrent gram-negative bacterial infections,0.0006732711359045878,effect/phenotype
CALM2,0.0006732711359045878,gene/protein
angiogenesis,0.0006732711359045878,biological_process
FOXA1,0.0006732711359045878,gene/protein
CASP1,0.0006732711359045878,gene/protein
negative regulation of fat cell differentiation,0.0006732711359045878,biological_process
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.0006732711359045878,biological_process
APOB,0.0006732711359045878,gene/protein
positive regulation of I-kappaB kinase/NF-kappaB signaling,0.0006732711359045878,biological_process
response to glucocorticoid,0.0006732711359045878,biological_process
PSEN1,0.0006732711359045878,gene/protein
negative regulation of angiogenesis,0.0006732711359045878,biological_process
A2M,0.0006732711359045878,gene/protein
protein phosphorylation,0.0006732711359045878,biological_process
CALM1,0.0006732711359045878,gene/protein
CCND1,0.0006732711359045878,gene/protein
CFLAR,0.0006732711359045878,gene/protein
TAL1,0.0006732711359045878,gene/protein
COPS5,0.0006732711359045878,gene/protein
PIM1,0.0006732711359045878,gene/protein
PRKDC,0.0006732711359045878,gene/protein
HSPA1B,0.0006732711359045878,gene/protein
EEF1A1,0.0006732711359045878,gene/protein
YWHAE,0.0006732711359045878,gene/protein
TFAP2A,0.0006732711359045878,gene/protein
negative regulation of vascular associated smooth muscle cell proliferation,0.0006732711359045878,biological_process
Maternal diabetes,0.0006732711359045878,effect/phenotype
cellular response to oxidative stress,0.0006732711359045878,biological_process
MTOR,0.0006732711359045878,gene/protein
proteolysis,0.0006732711359045878,biological_process
STMN1,0.0006732711359045878,gene/protein
HSPA8,0.0006732711359045878,gene/protein
positive regulation of G1/S transition of mitotic cell cycle,0.0005770895450610753,biological_process
negative regulation of cytokine production involved in inflammatory response,0.0005770895450610753,biological_process
negative regulation of tumor necrosis factor production,0.0005770895450610753,biological_process
negative regulation of cell migration,0.0005770895450610753,biological_process
regulation of gene expression,0.0005770895450610753,biological_process
PSEN2,0.0005770895450610753,gene/protein
response to interleukin-1,0.0005770895450610753,biological_process
cellular response to drug,0.0005770895450610753,biological_process
"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.0005770895450610753,pathway
regulation of cell cycle,0.0005770895450610753,biological_process
HDAC1,0.0005770895450610753,gene/protein
HMGB1,0.0005770895450610753,gene/protein
HSPA1A,0.0005770895450610753,gene/protein
IFNG,0.0005770895450610753,gene/protein
ANXA1,0.0005770895450610753,gene/protein
circadian rhythm,0.0005770895450610753,biological_process
in utero embryonic development,0.0005770895450610753,biological_process
Cerebral hemorrhage,0.0005770895450610753,effect/phenotype
Delayed puberty,0.0005770895450610753,effect/phenotype
PAK1,0.0005770895450610753,gene/protein
positive regulation of vascular associated smooth muscle cell proliferation,0.0005770895450610753,biological_process
PIK3R3,0.0005770895450610753,gene/protein
PDIA3,0.0005770895450610753,gene/protein
FGFR1,0.0005770895450610753,gene/protein
XRCC6,0.0005770895450610753,gene/protein
ARNT,0.0005770895450610753,gene/protein
CDK4,0.0005770895450610753,gene/protein
BLK,0.0005770895450610753,gene/protein
HSPA4,0.0005770895450610753,gene/protein
SOCS1,0.0005770895450610753,gene/protein
AHR,0.0005770895450610753,gene/protein
Regulation of insulin secretion,0.0005770895450610753,pathway
potassium ion transmembrane transport,0.0005770895450610753,biological_process
cellulitis (disease),0.0005770895450610753,disease
XIAP,0.0005770895450610753,gene/protein
BMPR1A,0.0005770895450610753,gene/protein
PSMD2,0.0005770895450610753,gene/protein
FOXA2,0.0005770895450610753,gene/protein
IGF1,0.0005770895450610753,gene/protein
FOXO3,0.0005770895450610753,gene/protein
DCN,0.0005770895450610753,gene/protein
CDK9,0.0005770895450610753,gene/protein
TRAF3,0.0005770895450610753,gene/protein
FBXW11,0.0005770895450610753,gene/protein
TYK2,0.0005770895450610753,gene/protein
Recurrent Staphylococcus aureus infections,0.0005770895450610753,effect/phenotype
cellular response to DNA damage stimulus,0.0005770895450610753,biological_process
SHC1,0.0005770895450610753,gene/protein
insulin secretion,0.0005770895450610753,biological_process
positive regulation of DNA-binding transcription factor activity,0.0005770895450610753,biological_process
BTRC,0.0005770895450610753,gene/protein
NR4A1,0.0005770895450610753,gene/protein
GLI1,0.0005770895450610753,gene/protein
MAPT,0.0005770895450610753,gene/protein
PTK2B,0.0005770895450610753,gene/protein
GNAS,0.0005770895450610753,gene/protein
CREB1,0.0005770895450610753,gene/protein
CAMK2A,0.0005770895450610753,gene/protein
APPL1,0.0005770895450610753,gene/protein
CCL2,0.0005770895450610753,gene/protein
response to amino acid,0.0005770895450610753,biological_process
RASSF1,0.0005770895450610753,gene/protein
Edema,0.0005770895450610753,effect/phenotype
Anasarca,0.0005770895450610753,effect/phenotype
KEAP1,0.0005770895450610753,gene/protein
"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.0005770895450610753,pathway
BCL10,0.0005770895450610753,gene/protein
PRKN,0.0005770895450610753,gene/protein
NFE2L2,0.0005770895450610753,gene/protein
ITGB2,0.0005770895450610753,gene/protein
MIR1908,0.0005770895450610753,gene/protein
MIR92B,0.0005770895450610753,gene/protein
CSF2,0.0005770895450610753,gene/protein
AP2M1,0.0005770895450610753,gene/protein
AQP6,0.0005770895450610753,gene/protein
Delayed skeletal maturation,0.0005770895450610753,effect/phenotype
positive regulation of inflammatory response,0.0005770895450610753,biological_process
tumor necrosis factor-mediated signaling pathway,0.0005770895450610753,biological_process
positive regulation of smooth muscle cell proliferation,0.0005770895450610753,biological_process
ATM,0.0005770895450610753,gene/protein
ZBTB7A,0.0005770895450610753,gene/protein
Allergy,0.0005770895450610753,effect/phenotype
PPARD,0.0005770895450610753,gene/protein
TNFAIP3,0.0005770895450610753,gene/protein
CSNK2A2,0.0005770895450610753,gene/protein
NR0B2,0.0005770895450610753,gene/protein
NR1H4,0.0005770895450610753,gene/protein
MIR200A,0.0005770895450610753,gene/protein
RPS6KA3,0.0005770895450610753,gene/protein
